id,url,suburb,state,postcode,short_address,full_address,property_type,price,bedrooms,bathrooms,parking_spaces,building_size,building_size_unit,land_size,land_size_unit,listing_company_id,listing_company_name,listing_company_phone,auction_date,sold_date,description,listers
137735190,https://www.realestate.com.au/property-house-vic-noble+park+north-137735190,Noble Park North,Vic,3174,38 Lower Terrace Crescent,"38 Lower Terrace Crescent, Noble Park North, Vic 3174",house,,4.0,3.0,4.0,561,m²,-1.0,,WRGRKS,Raine & Horne - Springvale,(03)95484011,,,"The fabulous family home is something you shouldn't miss. This property is situated just a short distance from parklands, excellent schooling, public transport, and a shopping centre with its ideal location. Immaculately maintained and beautifully presented, this wonderfully spacious residence is perfectly appointed for relaxed living and year-round entertaining. The perfect investment! Quality tenants and a competitive sale price ensure the opportunity of a solid, ongoing yield. This property is a dream come true for discerning purchasers seeking an impressive, quality home in a sought after location.<br/><br/>Superbly built with unique quality fixtures and fittings, you will find attention to detail at every turn visible from inside and out. High ceilings accentuate the sense of space in the open plan living and dining room. The large rear outdoor entertaining area overlooks the low maintenance backyard and offers additional lock-up storage space with room for all your outdoor equipment.<br/><br/>•	Great location close to everywhere and everything!<br/>•	Sitting on an elevated, 561sqm block<br/>•      offers 4 spacious bedrooms, 2 open plan living areas, high-quality finishes<br/>•	Central heating  and ceiling fans throughout<br/>•	Spacious tiled living spaces with bonus study<br/>•	Open plan kitchen with stainless appliances and ample storage<br/>•	The master bedroom enjoys the luxury of full-length, built-in wardrobes<br/>•	Carpet in all four bedrooms for warmth and comfort<br/>•	A powder room with a separate toilet<br/>•	Well maintained garden courtyard<br/>•	Double Lock-up Garage with rear access<br/><br/>Everything you could ever desire sits within a stone's throw of this fabulous property, making it a highly desirable investment opportunity.<br/><br/>There's no doubt about it: this is a great buy. call now for more information.<br/><br/>","[{'id': '1647634', 'name': 'Rosy Tran', 'agent_id': None, 'job_title': 'OIEC, Director', 'url': 'https://www.realestate.com.au/agent/rosy-tran-1647634?cid={cid}', 'phone': '0434495159', 'email': None}, {'id': '2435394', 'name': 'Zaki Azad', 'agent_id': '39ee6f3c-a1c6-4bd0-a803-298dadec2aee', 'job_title': 'Sales Manager', 'url': 'https://www.realestate.com.au/agent/zaki-azad-2435394?cid={cid}', 'phone': '0438559908', 'email': None}]"
137735174,https://www.realestate.com.au/property-house-vic-fitzroy+north-137735174,Fitzroy North,Vic,3068,41 Ivan Street,"41 Ivan Street, Fitzroy North, Vic 3068",house,2450000.0,3.0,2.0,0.0,,,-1.0,,XNXFIU,Nelson Alexander - Fitzroy,0394171956,,,"With an extensive and stylish renovation by Mils Gorman Architecture, this charming freestanding Victorian home. on a wide block (approx. 7 meter frontage), has been transformed into a spacious, contemporary family home and just oozes quality. Comprising three bedrooms, two with BIRS on the ground floor and the main suite on the second level with huge fitted WIR and spacious ensuite. A central bathroom with stone bench tops incorporates the hidden laundry. The kitchen is as stylish as it is functional, with marble benchtops, European appliances, integrated fridge, huge island bench and loads of storage. The open plan living and dining, with concrete bench seat is so spacious, designed to maximise the northern light and opens to a sunny private courtyard with rear access, the concrete bench seat flowing through. Further features include custom joinery throughout, polished American oak floorboards, double glazing, water tank and watering systems, HVAC heating and cooling, attic storage, fully insulated throughout and an alarm system. Ideally located in a quiet cul de sac, next to the Capital Bike trail, public transport on your doorstep, the amenity of St Georges Rd close by and zoned to quality primary and secondary schools. Nelson Alexander Pty Ltd<br/><br/>All Nelson Alexander inspections are conducted in accordance with the latest government guidelines. Please check in via the QR code, show your vaccination status via the Service Victoria app, wear a mask, use hand sanitiser, refrain from touching any items/fixtures and doors and provide your contact details. We appreciate your assistance.","[{'id': '340076', 'name': 'Janine Ballantyne', 'agent_id': None, 'job_title': None, 'url': 'https://www.realestate.com.au/agent/janine-ballantyne-340076?cid={cid}', 'phone': '0400182710', 'email': None}, {'id': '370691', 'name': 'Tom Roberts', 'agent_id': None, 'job_title': None, 'url': 'https://www.realestate.com.au/agent/tom-roberts-370691?cid={cid}', 'phone': '0418553680', 'email': None}]"
138056698,https://www.realestate.com.au/property-house-vic-emerald-138056698,Emerald,Vic,3782,21 Lakeside Drive,"21 Lakeside Drive, Emerald, Vic 3782",house,1300000.0,4.0,2.0,2.0,,,1.03,ha,FNLTBU,Woods Estate Agents - EMERALD,0428744498,,,"You are invited to leave your troubles behind as you meander down the laneway over a small creek on to this heritage property of approx. 2.5 acres. The serenity & seclusion here is breathtaking, you will find yourself immersed in an impressive range of mature exotic trees & gardens originally developed by the nurseryman Carl Nobelius.  Surrounded by a canopy of oak trees, maples & silver beech, the idyllic homestead rises to meet you and encourages you further up the impressive stone staircase.<br/><br/>Originally part of the Emerald Country Club Estate, this local landmark dates to the 1920's when it was used as a holiday resort. It not only retains this sense of retreat from the world but many original features, lovingly restored and reinvigorated by some modern comforts and additions. <br/><br/>Simply stunning Art deco lead light doors and windows, high ceilings adorned with period roses combine with the more rustic Australian Heritage rough sawn weatherboards at the gable end of the house. Add to this the luxurious main bathroom and kitchen fit for a chef, and you have a home that has evolved to become a sanctuary.<br/><br/>The kitchen is reminiscent of the English shaker-style. Features here include a Belling 900mm oven, large integrated dishwasher drawer, butler's sink and lantern pattern marble tiles alongside plenty of storage. This heart of the home is warmed by a wood-fired heater and connects the two lounge rooms. Light streams in from the peek-a-boo splashback , the skylight and the wall of patio doors that open to the rear entertaining deck. <br/><br/>Reclaimed messmate flooring is another hero of this space that extends into the main living area that opens to a north facing balcony dappled in sunlight.<br/><br/>Outside you will discover a tiny studio set amongst the gardens that drinks in the surrounding serenity. Work from here, sleep out or simply while away some hours contemplating all that is good. There is also a large double garage plus workshop with remote doors.<br/><br/>Perfectly presented and ready to be enjoyed this property is one that truly welcomes you home.<br/><br/>Due to current road works on Lakeside Drive you may need to approach the property via Lawsons Road. As part of your visit, you may want to allow time for a walk around the old Emerald golf course which is a short stroll away.","[{'id': '2685862', 'name': 'Katie Woods', 'agent_id': '26042136-b473-4f70-ad40-57e6414dbbf2', 'job_title': 'Director', 'url': 'https://www.realestate.com.au/agent/katie-woods-2685862?cid={cid}', 'phone': '0428744498', 'email': None}]"
138284502,https://www.realestate.com.au/property-townhouse-vic-south+morang-138284502,South Morang,Vic,3752,Lot 58 Grand Boulevard,"Lot 58 Grand Boulevard, South Morang, Vic 3752",townhouse,,2.0,2.0,1.0,120.22,m²,-1.0,,DKZFXR,Como Real Estate - BUNDOORA,0412731175,,,"Imaging your early morning walk, by the lake, feeding the ducks and watching the world go by.<br/>Grab your self that coffee and greet the locals on your leisurely walk to the train station, and on the weekends ,decide to meet up with friends for a meal at Westfield Shopping all within walking distance.<br/>Entry level accommodation ideally suited for those of us just starting out, keen investors with an eye for their next investment or downsizers who want the lifestyle offered in this prime location with everything at your fingertips and still aid in school drop offs.<br/>Uniquely designed with two bedrooms, one bedroom and  bathroom downstairs plus European laundry.<br/> The open plan upper level hosts a stunning  Stone kitchen, with splashback and stainless steel appliances including pantry, breakfast bar and dishwasher. Gleaming engineered timber flooring adds to the ambience and accentuates the light filled space, the casual living and dining spills out onto lavish balcony for your larger family gatherings and all year round enjoyment. <br/>Features include, single garage, internal access, split system heating, cooling, solar hot water system, engineered timber flooring,  splash back,  downlights  and so much more.<br/><br/>Walking distance to Westfield, South Morang train Station, local shops, hairdresser, cafes and eateries, Mary Mede college, South Morang primary & secondary, kindergartens, lake and recreational facilities.","[{'id': '2417242', 'name': 'Arthur Dislakis', 'agent_id': '21b900fc-94fa-4e89-bbd6-62383b0c4e25', 'job_title': 'Director - Auctioneer - Licensed Estate Agent', 'url': 'https://www.realestate.com.au/agent/arthur-dislakis-2417242?cid={cid}', 'phone': '0412731175', 'email': None}, {'id': '2799074', 'name': 'Como Projects', 'agent_id': None, 'job_title': 'Project Marketing', 'url': 'https://www.realestate.com.au/agent/como-projects-2799074?cid={cid}', 'phone': '0412731175', 'email': None}]"
138056630,https://www.realestate.com.au/property-house-vic-sunshine-138056630,Sunshine,Vic,3020,506/1 Foundry Road,"506/1 Foundry Road, Sunshine, Vic 3020",house,430.0,2.0,1.0,1.0,80,m²,-1.0,,DKSSUN,Create Real Estate - Sunshine,0393124444,,,"SUPERBLY LOCATED IN SUNSHINE<br/><br/>Superbly located 80SQM apartment within minutes of all amenities including a major supermarket and shopping centre, cafes, restaurants, public transport, schools and hospitals, in the booming suburb of Sunshine. Several shops including coffee cafes within the building.<br/><br/>Internal features include two nice sized bedrooms with mirrored built in robes, open plan kitchen/meals area, central bathroom, split system heating and cooling, European style laundry and an intercom system. An external balcony provides for great entertainment. There is a car space in a secured undercover parking area and personal storage area, and visitors car parking is well catered for.<br/><br/>Purchase your piece of Sunshine, one of Melbourne's fastest growing suburbs over the past few of years, and should continue to grow with Sunshine becoming the central hub for the airport rail link.<br/><br/>Arrange an inspection today with BRENDA NGAN 0435 152 545.","[{'id': '1117655', 'name': 'Brenda Ngan', 'agent_id': 'c3563b22-3350-4254-b895-59e3b0ce6bfe', 'job_title': 'Licensed Estate Agent', 'url': 'https://www.realestate.com.au/agent/brenda-ngan-1117655?cid={cid}', 'phone': '0435152545', 'email': None}]"
138284486,https://www.realestate.com.au/property-townhouse-vic-blackburn-138284486,Blackburn,Vic,3130,1/1 Dixon Grove,"1/1 Dixon Grove, Blackburn, Vic 3130",townhouse,1310000.0,4.0,3.0,2.0,,,-1.0,,XPLBLA,Woodards - Blackburn,0398941000,,,"DEADLINE PRIVATE SALE CLOSING TUESDAY 16 FEBRUARY AT 5.00 (Unless Sold Prior)<br/><br/>For buyers captivated by modern indulgence, first class quality, double storey versatility, and a location that defines inner east convenience, this brand new 4 bedroom, 3.5 bathroom home offers family allure and so much more!<br/><br/>Saturated in natural light and with top of the line fittings from stylish timber flooring to soft carpet that feels like you’re walking on a cloud, there isn’t much this sleek residence doesn’t have. A guest bedroom on the ground floor is enhanced by a walk-in robe and designer ensuite with dual vanities. You’ll appreciate the separation of the lounge room which is just off the entry, and the dining room which is placed next to the sublime stone kitchen with stainless steel Bosch appliances.<br/><br/>The master bedroom upstairs features a beautiful ensuite and walk-in robe, with 2 other bedrooms and a bathroom with separate powder room completing the upstairs level. This top floor also gives you great glimpses of the Dandenong Ranges. Other property extras include a downstairs powder room, ducted heating and cooling, tremendous patio and garden area, rainwater tank, and a double remote garage.<br/><br/>Moments to Blackburn Station Village with cafes and trains, Kerrimuir Village shops, Box Hill Central and surrounding restaurants, North Blackburn Shopping Centre, Kerrimuir Primary School, Blackburn High School, Koonung Reserve, Springfield Park, Cootamundra Walk, Blackburn Lake Sanctuary, buses, and Eastern Freeway.<br/><br/><br/>We donate a portion of our fee from every property transaction to the Woodards Foundation to support people experiencing homelessness, family violence and social isolation.<br/><br/>Conditions of Entry<br/>We take the health and well-being of our staff and clients very seriously and our inspection practices are taken in line with Government directions and our COVID Safe plan. If you would like to inspect this property. Click on the “Book an Inspection” button below.","[{'id': '278636', 'name': 'Rachel Waters', 'agent_id': '98d53883-e6c8-47bb-8ed0-d0df4582a865', 'job_title': 'Senior Property Consultant', 'url': 'https://www.realestate.com.au/agent/rachel-waters-278636?cid={cid}', 'phone': '0413465746', 'email': None}, {'id': '2804246', 'name': 'Alexander Bear', 'agent_id': None, 'job_title': 'Property Sales Associate', 'url': 'https://www.realestate.com.au/agent/alexander-bear-2804246?cid={cid}', 'phone': '0466968622', 'email': None}]"
138284446,https://www.realestate.com.au/property-house-vic-bundoora-138284446,Bundoora,Vic,3083,9 Blushing Way,"9 Blushing Way, Bundoora, Vic 3083",house,,5.0,2.0,2.0,,,-1.0,,FVXLBG,One Group Realty - EPPING,0394014004,2022-02-12T11:00:00+11:00,,"Set in a perfect position and a well sought landscaped pocket of Bundoora, <br/><br/>This stunning family home provides remarkable modern comfort, this home comprises a formal lounge and dining flow through to a modern equipped kitchen meals and living space, four generously sized bedrooms all with built in robes, master includes ensuite and walk in robe, study that can be used as a 5th bedroom.<br/><br/>Outside offers you a generously sized decked undercover entertaining porch perfect for family entertainment all year round, designed perfectly for your relaxation & summer barbecues   <br/><br/>Property Features:<br/>• Floorboards/carpet throughout<br/>• Ducted heating/evaporative cooling (Samsung)<br/>• double remote garage with internal and rear roller door access<br/>• Easy maintenance<br/>• Modern and spacious<br/>• Open plan and large living areas<br/>• Close to RMIT, Parade College, Bundoora shops, University Hill, reserves, walking tracks, transport and the freeway.<br/><br/><br/>Don't miss out on this opportunity, this won't stay long!<br/><br/>Please Call Vijeth Shetty 0432 407 840 OR Kalley Singh 0433 927 573<br/><br/>Due diligence checklist - for home and residential property buyers - http://www.consumer.vic.gov.au/duediligencechecklist<br/><br/>*** COVID-19 Announcement ***<br/>If you're attending an open inspection, we request that you only attend if you are fit and healthy to do so and not under any self-isolation conditions. We request that you maintain a healthy distance from anyone attending the open for inspection, including other prospective tenants and our team members, and if requested wait outside so as to reduce the number of people in the property at any one time. Lastly, please refrain from touching items/fixtures and doors within the properties. If you would like to view something in particular, please request the agent's assistance. Thank you.<br/>","[{'id': '2649378', 'name': 'Maya Anandan', 'agent_id': None, 'job_title': 'Property Consultant', 'url': 'https://www.realestate.com.au/agent/maya-anandan-2649378?cid={cid}', 'phone': '0410290421', 'email': None}, {'id': '2325594', 'name': 'Kalley Singh', 'agent_id': '1f5a554a-bd91-4d33-b36c-c3c4cd95190b', 'job_title': 'Director - Licensed Estate Agent', 'url': 'https://www.realestate.com.au/agent/kalley-singh-2325594?cid={cid}', 'phone': '0433927573', 'email': None}]"
137425874,https://www.realestate.com.au/property-apartment-vic-brighton-137425874,Brighton,Vic,3186,11/8-10 Durrant Street,"11/8-10 Durrant Street, Brighton, Vic 3186",apartment,,2.0,2.0,1.0,,,-1.0,,NMCQRI,Beck & Small Property - BRIGHTON,0395924300,,,"Designed to create a beautiful flow of indoor-outdoor space, this stylish 2 bedroom, 2 bathroom first floor security apartment takes your lifestyle to the next level. Gorgeous with its neutral natural tones, this coastal contemporary haven captures the sea breeze, the Bay Street chic and the essence of Brighton in this boutique block.<br/><br/>•	Beautiful polished hardwood floors, high ceilings and stone benchtops.<br/>•	A sun-drenched living and dining area spilling onto an expansive alfresco balcony terrace <br/>        with room for both lounging and dining under the pergola, and highlighted with raised flower <br/>        .beds<br/>•	Well-designed stone kitchen with Miele stainless steel appliances, warm timber tones and a <br/>        breakfast bar.<br/>•	Generous main bedroom with a wall of BIRs, sparkling ensuite and balcony access.<br/>•	2nd bedroom (or study) serviced by a radiant bathroom with laundry facilities.<br/>•	R/C air conditioning, video intercom, secure basement parking and storage.<br/><br/>A heartbeat to everything fabulous in Bay Street – cafes, restaurants, fine dining, wine bars, pubs, cinemas, boutiques and convenient shopping, plus the North Brighton train station to get you to all your favourite events in the city, plus Firbank and Brighton Grammar, Brighton Primary School and just minutes to the beach. Amazing!","[{'id': '2415726', 'name': 'Elizabeth Lopez', 'agent_id': None, 'job_title': 'Director', 'url': 'https://www.realestate.com.au/agent/elizabeth-lopez-2415726?cid={cid}', 'phone': '0423240730', 'email': None}, {'id': '2759930', 'name': 'Bert Stewart', 'agent_id': None, 'job_title': 'Sales Manager', 'url': 'https://www.realestate.com.au/agent/bert-stewart-2759930?cid={cid}', 'phone': '0418350199', 'email': None}]"
138284438,https://www.realestate.com.au/property-house-vic-doncaster-138284438,Doncaster,Vic,3108,9 Glenda Street,"9 Glenda Street, Doncaster, Vic 3108",house,,4.0,2.0,2.0,,,654.0,m²,BKYNHP,Fahim Safi @realty - SCORESBY,0468482443,2022-02-12T13:00:00+11:00,,"This property has so much potential - whether you choose to renovate, extend or knockdown and rebuild your dream home or two beautiful new townhouses (STCA), the choice is yours!<br/><br/>This brick veneer home comprises of 4 bedrooms with built in robes, 2 bathrooms, and a tandem car garage. Providing ample comfort to live in with generous lounge/dining space and separate kitchen family/meals area, gas cooking, extending to an undercover deck overlooking established secure grassed gardens. Additional features include ducted heating, evaporative cooling and ample off-street parking.<br/><br/>Extremely convenient to a range of amenities. Live just moments from Macedon Plaza cafes, Marcellin College, public transport, freeway and the many shopping and entertainment pleasures within Westfield Doncaster. <br/>","[{'id': '2729286', 'name': 'Fahim Safi', 'agent_id': None, 'job_title': 'Director / Licensed Estate Agent', 'url': 'https://www.realestate.com.au/agent/fahim-safi-2729286?cid={cid}', 'phone': '0468482443', 'email': None}, {'id': '2729290', 'name': 'David Vong', 'agent_id': None, 'job_title': 'Licensed Estate Agent', 'url': 'https://www.realestate.com.au/agent/david-vong-2729290?cid={cid}', 'phone': '0451059122', 'email': None}]"
138284402,https://www.realestate.com.au/property-house-vic-st+albans-138284402,St Albans,Vic,3021,9 Breydon Court,"9 Breydon Court, St Albans, Vic 3021",house,,3.0,1.0,3.0,101,m²,580.0,m²,PNJJIG,Professionals St Albans - ST ALBANS,0393646867,,,"Superbly situated in a quiet location and very close to all public amenities including schools, shopping & train station.<br/><br/>This appealing family home awaits a proud new owner. Comprising 3 generous sized bedrooms, superb sun filled living room ,  functional kitchen adjoining the meals area.  Bathroom with separate toilet and internal laundry. <br/><br/>Features split system air conditioner,  Polished floor boards, wide driveway with ample off street parking plus garage. <br/><br/>Please contact Minh Tran on 0434 223 998 or Mitch (Hung) Nguyen on 0478 776 666 at Professionals St. Albans to arrange an inspection.<br/><br/>","[{'id': '2890334', 'name': 'Minh Tran', 'agent_id': None, 'job_title': 'Licensed Estate Agent/Auctioneer', 'url': 'https://www.realestate.com.au/agent/minh-tran-2890334?cid={cid}', 'phone': '0434223998', 'email': None}, {'id': '2712894', 'name': 'Mitch (Hung) Nguyen', 'agent_id': None, 'job_title': 'Director/Auctioneer', 'url': 'https://www.realestate.com.au/agent/mitch-(hung)-nguyen-2712894?cid={cid}', 'phone': '0478776666', 'email': None}]"
